x,y,z,t,u
0.849488976,0.848807457,0.916889551,0.398087344,0.168365462
0.784990066,0.377847089,0.161549201,0.412564122,0.133608949
0.238064008,0.049696211,0.176367689,0.452893958,0.086666407
0.378080915,0.239122301,0.004887482,0.988416848,0.021643856
0.505297538,0.66873322,0.111753194,0.890541148,0.038789954
0.72504303,0.042815888,0.033995013,0.086471266,0.416391983
0.973449075,0.625211047,0.569761318,0.238509457,0.331162041
0.911377854,0.813755839,0.288796061,0.814035814,0.066300327
0.167207911,0.708860266,0.148490292,0.268042798,0.245573147
0.799096572,0.289171557,0.973814748,0.415769942,0.125675062
0.797084148,0.993784418,0.703581756,0.440894699,0.192767662
0.927849949,0.076027742,0.564350878,0.844500874,0.035355245
0.200905215,0.523512423,0.573914468,0.390699256,0.155356792
0.809437773,0.679364852,0.869975464,0.002043405,0.732155132
0.832648464,0.26270086,0.362381973,0.923812449,0.027113464
0.083985851,0.589504489,0.785297775,0.866636904,0.037736883
0.739378484,0.779283345,0.416792449,0.456473589,0.142393495
0.927258921,0.169390599,0.324244039,0.885742617,0.024691512
0.076304745,0.940732403,0.758472913,0.944991555,0.038301957
0.898212936,0.447476426,0.843645927,0.678504528,0.07774118
0.162122276,0.329471373,0.31741291,0.202230612,0.289197388
0.829993889,0.473351456,0.127670119,0.438346575,0.122848384
0.969473815,0.053752003,0.787277634,0.797987788,0.036421208
0.964878114,0.827378382,0.864540657,0.685573106,0.094964453
0.97314625,0.935948288,0.423532772,0.321258632,0.279386949
0.819004874,0.072609682,0.978464426,0.038224108,0.596678547
0.197688905,0.022682809,0.26931976,0.70490708,0.035629174
0.427149991,0.051895874,0.964671516,0.023593316,0.655894832
0.811245643,0.946414207,0.829730932,0.682880236,0.105134415
0.197696576,0.899135378,0.084685108,0.554063073,0.111303418
0.50895412,0.743425592,0.681986684,0.202273521,0.316273368
0.184460453,0.47367487,0.45097574,0.229366562,0.278951603
0.90575201,0.3817129,0.262958385,0.42642725,0.158345562
0.76327203,0.251091106,0.838045519,0.602984062,0.076070568
0.263253967,0.151407659,0.201586872,0.979032866,0.020980343
0.16991723,0.764968229,0.665191168,0.982157702,0.026664573
0.834210265,0.601182754,0.349766111,0.89401067,0.048723781
0.770450193,0.388819906,0.983503731,0.321789248,0.186163326
0.873447473,0.818569332,0.729041194,0.142647885,0.454939408
0.444915709,0.001518871,0.930634205,0.417087332,0.10844502
0.147336437,0.307162687,0.492898632,0.713921556,0.035545033
0.076621075,0.735617231,0.07367237,0.983747609,0.030034305
0.139481253,0.546554393,0.150498656,0.040666312,0.656489466
0.200724236,0.061996197,0.53618294,0.030039507,0.595863214
0.13300642,0.184048589,0.138927633,0.347225789,0.137697422
0.3937386,0.602799652,0.039309412,0.690749755,0.067926621
0.118495618,0.750875737,0.050541783,0.048023101,0.61918046
0.489746894,0.889891091,0.09798516,0.146731892,0.489595154
0.195032437,0.769594972,0.29283053,0.802534697,0.047750472
0.62372354,0.723830575,0.31612995,0.812078704,0.061282814
0.081013279,0.533130778,0.73220132,0.358901113,0.136743804
0.845625967,0.928799565,0.578802769,0.292036102,0.273063974
0.0501138,0.825795903,0.034236023,0.17127071,0.354188714
0.101293716,0.774634379,0.288016587,0.538494724,0.104270916
0.514266383,0.019698699,0.875039082,0.084432456,0.438679521
0.442574757,0.249511675,0.14902188,0.984173153,0.019077709
0.299147633,0.443438462,0.208761351,0.494868887,0.114462817
0.235307216,0.716106694,0.63607812,0.514292049,0.095454069
0.010952016,0.666416098,0.128912704,0.808198589,0.040489955
0.365564721,0.504601121,0.236740372,0.718882503,0.057495438
0.708008679,0.478200956,0.035614631,0.343009912,0.201703879
0.057093857,0.354594517,0.430006274,0.922452132,0.025904089
0.93693136,0.846143488,0.874061047,0.625507996,0.099843964
0.734958371,0.940339495,0.7713353,0.156174492,0.472100426
0.705444836,0.519614319,0.750672427,0.860856444,0.047275748
0.51421206,0.706903754,0.576152255,0.604495455,0.098728814
0.663257223,0.184324376,0.697114768,0.246601841,0.235984914
0.965650986,0.638757359,0.585121965,0.435163483,0.155960108
0.541122566,0.969699939,0.390593434,0.49703393,0.144466742
0.758908102,0.299587012,0.124490195,0.887690861,0.026255789
0.673488049,0.495540288,0.762936259,0.691195819,0.063515571
0.8026697,0.28580646,0.72091523,0.546088147,0.092718139
0.333606572,0.085408372,0.697851397,0.694145861,0.042228699
0.945741584,0.585594453,0.738428394,0.339234345,0.223836958
0.206011676,0.9223096,0.79861536,0.094296118,0.53214857
0.191884453,0.706213698,0.247430707,0.266319061,0.270865983
0.563938338,0.629543124,0.241846401,0.24515138,0.302678673
0.674347881,0.760584107,0.169382169,0.956693646,0.044399467
0.318141654,0.538620151,0.07294676,0.167818389,0.356869415
0.680242661,0.171193855,0.210410327,0.220874925,0.275791157
0.710332826,0.816163878,0.903761846,0.4871869,0.164932413
0.038788678,0.856057955,0.369664772,0.768568581,0.058090213
0.893643196,0.977589383,0.547166292,0.683213294,0.10033291
0.487821119,0.848103215,0.441628685,0.20688171,0.345436844
0.912955052,0.310289653,0.75177722,0.728730125,0.059911403
0.975724571,0.51981977,0.410913723,0.058719386,0.548722811
0.282104448,0.73584743,0.412473925,0.183333449,0.389396469
0.79907106,0.353749563,0.613920196,0.471247753,0.133927175
0.742415575,0.471263604,0.690459445,0.12072374,0.515314251
0.304807459,0.466007609,0.491673989,0.55956782,0.08660518
0.981801273,0.885071732,0.808263019,0.599272958,0.092920297
0.153427153,0.059656415,0.339858683,0.628537462,0.042797408
0.252078985,0.83945442,0.77756394,0.384221418,0.175549023
0.648729157,0.35934198,7.67161E-05,0.817712094,0.040800398
0.517009895,0.006640275,0.47391904,0.850823941,0.028545267
0.552697749,0.074477086,0.270309119,0.792291275,0.029561653
0.748916383,0.958967394,0.213844369,0.129018481,0.511846893
0.90805475,0.284497311,0.219287171,0.953848975,0.029579552
0.052858851,0.946340196,0.981684432,0.78079917,0.047866466
0.24730136,0.744091346,0.668372611,0.505197722,0.128616654
0.890751998,0.003557575,0.749104049,0.617219951,0.059519606
0.465398307,0.74569515,0.478212527,0.297821379,0.22525414
0.793106216,0.677139429,0.607431909,0.293178418,0.261074356
0.276096945,0.074166072,0.936856108,0.022388551,0.570123018
0.295028482,0.902137396,0.166174892,0.100736674,0.546338721
0.47186402,0.086962704,0.754044622,0.879943361,0.02665097
0.297669858,0.098010638,0.158873052,0.686763913,0.035794699
0.687974792,0.727372822,0.897267937,0.616109314,0.080130523
0.736821379,0.250461138,0.26990917,0.408235917,0.111226087
0.970448761,0.332100533,0.478710341,0.16758996,0.351535852
0.49747823,0.560331038,0.068853551,0.982344792,0.032902921
0.753114338,0.149061755,0.79706754,0.528764058,0.084795247
0.5921441,0.956152081,0.969374531,0.706073596,0.092073645
0.538858881,0.888963839,0.708062375,0.791847525,0.070920911
0.599144202,0.792087208,0.683762848,0.783926947,0.064388686
0.337698533,0.370432658,0.16108273,0.281031019,0.231074255
0.335876746,0.815659949,0.128874767,0.022257125,0.795386041
0.460448604,0.5243061,0.412449438,0.564977617,0.102080237
0.703999401,0.906794517,0.289766145,0.670745465,0.097777633
0.560652876,0.052411493,0.460558935,0.764440843,0.03736575
0.917165105,0.288023384,0.779056772,0.506908439,0.115214215
0.758259515,0.868454212,0.532009564,0.288984036,0.240112991
0.309888098,0.861226278,0.218730381,0.699204742,0.072546698
0.987287403,0.365406347,0.006298169,0.644657645,0.068302029
0.301437666,0.48359961,0.510053918,0.913842912,0.03052081
0.178508193,0.836266974,0.833686484,0.238388138,0.246338245
0.83006929,0.429188613,0.126884307,0.342447854,0.191180055
0.54136917,0.780354648,0.15805763,0.552830398,0.111120565
0.357845172,0.55431524,0.834265838,0.208567073,0.339480467
0.234086981,0.321247033,0.29510227,0.685475159,0.052164118
0.563073645,0.86229159,0.132504486,0.924023245,0.036561611
0.00308769,0.238070495,0.662234054,0.036607392,0.563121731
0.754095,0.171970518,0.103612071,0.402214572,0.143826119
0.524905381,0.897698098,0.682168138,0.730142573,0.062893972
0.062688368,0.500210284,0.164644301,0.276175953,0.216942048
0.340160024,0.374678346,0.548811914,0.463573821,0.122686139
0.290651231,0.918110216,0.734854792,0.552545332,0.120888891
0.20808864,0.139588264,0.866513832,0.217144164,0.238692723
0.928400886,0.051579702,0.166453957,0.406067689,0.122714353
0.279250728,0.24870208,0.719116678,0.006854958,0.74902058
0.003511967,0.280943217,0.565163024,0.624184575,0.049840039
0.122009184,0.767077871,0.930567065,0.265784121,0.202695849
0.053881718,0.016089745,0.850413276,0.81229327,0.022444984
0.957094536,0.011656213,0.375009077,0.380800376,0.133828129
0.313185584,0.313931242,0.670431285,0.783908853,0.033426591
0.370676555,0.906575065,0.157695094,0.663576955,0.084719057
0.577020673,0.859317069,0.313670572,0.216062694,0.382210152
0.474456575,0.272925141,0.666555637,0.314275131,0.165726669
0.095330897,0.784649817,0.572390298,0.525377583,0.108767465
0.234167178,0.284296411,0.062343238,0.211689316,0.249644646
0.990018952,0.245222545,0.188486045,0.067374857,0.51944678
0.556138347,0.05651605,0.349825284,0.209070106,0.25793485
0.146771585,0.695668593,0.195625584,0.242731588,0.282968868
0.934688125,0.382325201,0.008746057,0.624221656,0.088138757
0.615501856,0.85483656,0.690632508,0.293502777,0.299777559
0.660045668,0.078506618,0.090934051,0.290226495,0.190719733
0.028691881,0.49146481,0.86134838,0.876386951,0.025709814
0.465157467,0.001142061,0.85931626,0.578465369,0.05752932
0.86326205,0.459415381,0.247281783,0.935011179,0.036413176
0.922511927,0.871238612,0.421510914,0.936570963,0.053669582
0.488436475,0.461415595,0.510140352,0.873767955,0.040409569
0.140723027,0.04845291,0.663670384,0.403877783,0.092611099
0.989217753,0.81591856,0.426059013,0.718738373,0.082025362
0.512594836,0.346456665,0.293298132,0.437358337,0.112187476
0.977218058,0.822984313,0.148056638,0.217208997,0.34499621
0.010799708,0.668595448,0.119134657,0.732997503,0.053843612
0.4012998,0.685669821,0.270882442,0.792040717,0.047747271
0.418410088,0.099895759,0.294869991,0.979667597,0.022157698
0.207268427,0.173668837,0.94878223,0.477806639,0.075585235
0.638171478,0.921986812,0.112164857,0.490036989,0.12448544
0.461966782,0.007071745,0.588488162,0.201890474,0.246632269
0.003408203,0.850960657,0.523933528,0.781943429,0.052802634
0.087275507,0.890083825,0.655463483,0.857664357,0.038799317
0.359002753,0.576656139,0.952257845,0.262082532,0.285748461
0.615661513,0.943275252,0.263848014,0.753553045,0.074229868
0.038169777,0.291651949,0.388709759,0.327322272,0.156775777
0.434987821,0.271538672,0.870629816,0.726611545,0.050362576
0.814257597,0.753459568,0.322932134,0.439518006,0.171811902
0.754388461,0.834214262,0.169070193,0.845943521,0.058030352
0.866010784,0.796856813,0.890711144,0.747006692,0.072862074
0.817542945,0.606853196,0.671163427,0.26490532,0.306336996
0.644899957,0.691551844,0.559168494,0.725595778,0.065510088
0.487003549,0.372697204,0.673976339,0.764741376,0.046466202
0.184646524,0.108680892,0.223496341,0.655457092,0.040794035
0.823390216,0.403236217,0.796605195,0.668456398,0.059504943
0.644491788,0.097048326,0.496719882,0.919459958,0.025600999
0.302978285,0.677638562,0.513530206,0.226501778,0.256487048
0.430675285,0.176792701,0.991923734,0.511033658,0.085398104
0.83039212,0.083097147,0.916119658,0.884252619,0.027742128
0.269122122,0.179126147,0.058099617,0.715020482,0.045393465
0.171301921,0.861975971,0.147434005,0.783368308,0.047152909
0.150918137,0.671193039,0.59250853,0.964854505,0.032651797
0.562212111,0.463642455,0.7545605,0.875844944,0.039539533
0.989505183,0.221355457,0.048300322,0.785436926,0.049802863
0.137073108,0.491266568,0.352011787,0.954053367,0.021034886
0.703217218,0.246253249,0.951596283,0.092665481,0.479148834
0.495139765,0.671672252,0.642205197,0.657312618,0.068515337
0.310743957,0.224973444,0.368997527,0.503149763,0.082338498
0.065269875,0.988151612,0.691650631,0.791156045,0.058515846
0.172051837,0.305365413,0.792533945,0.876966915,0.029307351
0.048356895,0.114221206,0.841569831,0.6145212,0.041321455
0.94600992,0.509407298,0.885138608,0.10389113,0.413766742
0.912117043,0.3161555,0.485263266,0.425135376,0.126317559
0.910086398,0.437388893,0.460833168,0.33633534,0.213451695
0.093184061,0.914141144,0.579000305,0.101763752,0.464928824
0.185785305,0.195656931,0.035550689,0.884748802,0.022094302
0.763655327,0.410197478,0.14320321,0.59993145,0.092121097
0.458866176,0.407529478,0.148344089,0.98703808,0.022629016
0.75860339,0.713623865,0.234720823,0.361820369,0.233510605
0.552010811,0.027565633,0.675566202,0.012654342,0.66998745
0.393935263,0.273364582,0.959204236,0.568860189,0.080034347
0.983695229,0.212766233,0.354706589,0.671924213,0.05927916
0.209339812,0.446651626,0.784248596,0.888679922,0.028101201
0.108911147,0.437229032,0.593540541,0.320854582,0.184803392
0.799580225,0.868595754,0.752366995,0.609703472,0.106556322
0.416166662,0.775320627,0.875606456,0.793119974,0.045107362
0.775365261,0.979705363,0.120446373,0.483118919,0.180798846
0.048841685,0.972671943,0.261293889,0.322011395,0.219654425
0.848558944,0.766861493,0.132979764,0.661093449,0.102232894
0.138718999,0.199500633,0.240495273,0.881725286,0.019124251
0.489758999,0.874968115,0.204376521,0.782611943,0.049123936
0.614094854,0.837990254,0.66570162,0.491199718,0.151805365
0.987144334,0.530414931,0.459446777,0.675060444,0.08569305
0.104314762,0.918205427,0.02048928,0.220128484,0.316833814
0.94098389,0.550413894,0.856539835,0.727776019,0.067823635
0.92148802,0.94891754,0.026343376,0.885224575,0.061241848
0.533972115,0.634673878,0.176862953,0.741238338,0.060080714
0.208167309,0.71733002,0.383928206,0.144662598,0.382650587
0.652525283,0.715648747,0.598332099,0.902566109,0.049721643
0.925188961,0.855365995,0.221277942,0.670407151,0.090537694
0.220025304,0.702123111,0.14400226,0.695960965,0.071597928
0.788615956,0.589715978,0.641467043,0.998847871,0.03604852
0.563735776,0.499417491,0.690463821,0.014105242,0.905723455
0.088332935,0.144285882,0.514230289,0.719979051,0.037523016
0.629042105,0.382648062,0.111306676,0.046857446,0.584215883
0.38805879,0.04321397,0.703292716,0.33495965,0.140665859
0.179689692,0.106133465,0.061703505,0.59551663,0.057005265
0.222946646,0.744662779,0.864906371,0.287775427,0.252208351
0.166831657,0.959114318,0.358020583,0.472409273,0.108123503
0.094007419,0.144109033,0.467101504,0.137776484,0.316707868
0.660772728,0.126648129,0.31722662,0.863893609,0.025111625
0.765450594,0.117971112,0.480053022,0.183099312,0.302669127
0.024658825,0.012973978,0.71310697,0.444931886,0.072752336
0.71555714,0.357965922,0.581735285,0.823809676,0.044553632
0.972708317,0.012181531,0.465807792,0.932107089,0.027060902
0.70171239,0.092834188,0.512062726,0.02454066,0.62297628
0.686631888,0.266611457,0.913721059,0.289078204,0.208975894
0.07297479,0.8354019,0.104893498,0.762526437,0.058251195
0.170620738,0.070156061,0.115602555,0.236516075,0.178955829
0.447377037,0.275531691,0.987284024,0.935157137,0.02438883
0.074489651,0.001134326,0.463956614,0.700501922,0.026590336
0.310264454,0.492122376,0.515667389,0.5835294,0.083156536
0.426640905,0.650546411,0.892531401,0.321093904,0.243109209
0.986386467,0.955479062,0.973220065,0.827626054,0.065433723
0.513745352,0.592889742,0.36730109,0.549909027,0.091067088
0.604525062,0.100105054,0.474574476,0.391676233,0.136142361
0.403383514,0.303228957,0.126482808,0.920698958,0.0250456
0.54922642,0.100437038,0.593891838,0.73052617,0.043818422
0.820800877,0.539311273,0.519114552,0.26829605,0.296280693
0.147138796,0.854831462,0.413303696,0.477624686,0.140090787
0.922961995,0.479416174,0.864799861,0.259506674,0.294059498
0.852243624,0.495963361,0.043992954,0.084249925,0.589345429
0.024015196,0.439042803,0.111188094,0.274267824,0.210187638
0.13738923,0.102526249,0.790049719,0.549924633,0.061549029
0.560370049,0.709539206,0.604035092,0.054344487,0.64430925
0.641681096,0.833962784,0.105639001,0.091756311,0.544329295
0.48596062,0.324830291,0.361094409,0.993416812,0.020802365
0.391145944,0.754018777,0.897643979,0.019568147,0.84007435
0.110387909,0.056283671,0.915148446,0.296014864,0.138457245
0.208038603,0.85359702,0.49901101,0.554640215,0.115790915
0.939925713,0.83600289,0.283354346,0.629967859,0.113363252
0.093013848,0.431185316,0.517477391,0.766038416,0.045396792
0.476471297,0.841259922,0.783930122,0.479183882,0.157728396
0.844394499,0.900401867,0.98137451,0.185656732,0.422970785
0.7358772,0.851296373,0.121277931,0.84154534,0.062515717
0.455554042,0.744717426,0.150875643,0.715555929,0.069619754
0.472265015,0.573811014,0.124008953,0.758197682,0.054551243
0.345649306,0.863031319,0.575793324,0.698580567,0.069557341
0.518549877,0.788344082,0.935142232,0.130836556,0.486965975
0.779991834,0.535317272,0.809708026,0.307497951,0.231077485
0.935764624,0.984107265,0.812002246,0.635194953,0.086817328
0.742767315,0.111213334,0.833454345,0.355692057,0.154976488
0.250259413,0.027541115,0.232714011,0.669683025,0.044437245
0.442502029,0.824359203,0.585742246,0.922401507,0.045238863
0.756437434,0.534836278,0.329280936,0.978560186,0.032276637
0.251574147,0.349609055,0.781201601,0.803021044,0.041434141
0.734424651,0.192542351,0.904571872,0.090699908,0.509211959
0.56301108,0.791845271,0.390521803,0.238783627,0.347633395
0.038608561,0.789504081,0.417610506,0.854618584,0.037938901
0.158016164,0.461619223,0.162922042,0.497559678,0.102128779
0.539695779,0.951179967,0.095652622,0.923663984,0.042820406
0.551590252,0.894646347,0.478031226,0.725484198,0.067791718
0.961622726,0.145553185,0.524842421,0.89008224,0.032199186
0.898564929,0.686116838,0.262782819,0.557680375,0.130370451
0.83200186,0.144143429,0.747612152,0.889921943,0.032678847
0.591778942,0.303109197,0.493100065,0.275149929,0.194655784
0.483149199,0.197645631,0.448295001,0.339072404,0.172598331
0.293674266,0.789158795,0.136361562,0.784986657,0.056467992
0.282428519,0.756114757,0.997139017,0.449819576,0.125458928
0.830373468,0.051765662,0.068565276,0.836022242,0.024681563
0.654764132,0.216301485,0.270832271,0.509054239,0.087331401
0.424336756,0.456594857,0.729694525,0.609438577,0.072246364
0.126244465,0.707433506,0.992785527,0.873753726,0.035024513
0.942768928,0.302711625,0.70381353,0.606236106,0.061324164
0.546310514,0.893766437,0.963450425,0.403356683,0.194600079
0.417863115,0.032330483,0.325951056,0.647520106,0.050253564
0.281172907,0.050202284,0.533614145,0.824373665,0.029449823
0.069484756,0.894800848,0.891204887,0.747637046,0.063803832
0.194250838,0.935651717,0.319763057,0.111508882,0.395717649
0.566523289,0.782891368,0.929084326,0.684815518,0.073439991
0.39555456,0.148757998,0.763230208,0.317784743,0.170456388
0.74134576,0.233054975,0.737725222,0.543924732,0.09464383
0.655971676,0.665467531,0.871279492,0.103468196,0.536949031
0.14207644,0.013312502,0.912462838,0.513856429,0.061743803
0.97892006,0.044289177,0.346219052,0.905342995,0.023554509
0.262764696,0.270907951,0.518055954,0.762145143,0.039850193
0.703595013,0.917659739,0.680282698,0.70077196,0.072999585
0.334197785,0.109093933,0.987942554,0.651794595,0.042316083
0.574656682,0.904017057,0.002988075,0.746435406,0.07705143
0.737694888,0.306211876,0.250321014,0.526707254,0.098482851
0.01054862,0.025686473,0.813767444,0.209008429,0.196225674
0.99029068,0.673078991,0.86909759,0.135902782,0.419006039
0.045450765,0.914363912,0.509577531,0.279363445,0.226359354
0.567634621,0.007411453,0.479797098,0.362862348,0.107070103
0.752626818,0.844826297,0.453904743,0.564250935,0.107182899
0.3809898,0.064144087,0.684300152,0.937242462,0.023171262
0.408578379,0.571120965,0.764457611,0.064873004,0.671323191
0.025315514,0.913435361,0.667586207,0.955709089,0.036528242
0.868556257,0.884796437,0.531093618,0.976890544,0.042931893
0.523392477,0.744466277,0.514863539,0.257758129,0.324138099
0.662822451,0.61005848,0.985672638,0.606810357,0.080470465
0.547308473,0.840366183,0.774741648,0.732949536,0.061015451
0.12644773,0.875410752,0.047026277,0.968223882,0.028466484
0.054489375,0.633296311,0.143889138,0.59552072,0.081019385
0.831780961,0.406993474,0.673939189,0.670486566,0.074633528
0.139096798,0.227567805,0.034370181,0.013706277,0.726732946
0.405981572,0.270262261,0.057287091,0.597159048,0.06878797
0.038950023,0.726345288,0.35185196,0.965504944,0.023009247
0.60202623,0.676729951,0.765494012,0.608506127,0.097938055
0.365573056,0.679038565,0.201479466,0.466462164,0.116565795
0.055386834,0.090511389,0.271128617,0.697250077,0.032680972
0.920974133,0.82582443,0.106825587,0.931715215,0.050051802
0.928445183,0.262235405,0.568157671,0.069723942,0.551296729
0.534576124,0.039259981,0.492653677,0.585494954,0.059421191
0.135101933,0.687217612,0.619386658,0.392702139,0.15416123
0.831397061,0.525359253,0.131190678,0.70496808,0.072555924
0.134585095,0.236055889,0.071148075,0.714930909,0.044745718
0.078374838,0.16809542,0.255197065,0.704506813,0.038583316
0.284337027,0.958704906,0.253282537,0.603084875,0.093356981
0.995715288,0.887616824,0.997353846,0.103513639,0.447587429
0.178982974,0.34035907,0.322025264,0.37860871,0.147553249
0.534496092,0.597619844,0.030881322,0.986317302,0.030514966
0.694054155,0.748343495,0.934547074,0.267153715,0.315915245
0.183288364,0.409170502,0.948561476,0.666029845,0.059721477
0.055706738,0.979792169,0.727375407,0.470687943,0.139782027
0.20608491,0.303621228,0.874776993,0.431471658,0.115137921
0.483006638,0.392563099,0.577625894,0.634871202,0.062839727
0.61168422,0.577319183,0.377492877,0.5081873,0.107344149
0.359604715,0.501037603,0.340416549,0.11129097,0.526824583
0.109075059,0.283706303,0.975984951,0.867906752,0.027961846
0.127990133,0.66687228,0.833511136,0.43339972,0.108101855
0.303583771,0.308983961,0.790286171,0.977109835,0.023614009
0.048911949,0.399868866,0.221487404,0.046753695,0.486539597
0.081203258,0.779270457,0.918565211,0.272005279,0.25440898
0.628112573,0.00935288,0.086822753,0.998788178,0.018041281
0.91553355,0.996805261,0.903200107,0.244799677,0.316843717
0.917566231,0.854953897,0.276925909,0.131000189,0.449547545
0.280469965,0.738984238,0.067375218,0.827179005,0.046563933
0.594227579,0.080966145,0.445852232,0.42323343,0.114411963
0.082275365,0.228147598,0.369762097,0.142787878,0.326526967
0.995241207,0.344960301,0.673999799,0.757336651,0.059299845
0.708761534,0.103691727,0.414087559,0.044012561,0.585422622
0.246350434,0.803899948,0.854360507,0.546728602,0.114296715
0.202613301,0.39424561,0.387151024,0.282846772,0.216508229
0.402834459,0.267229977,0.163192687,0.606812973,0.055790269
0.474321907,0.215418819,0.275361909,0.08194597,0.552947064
0.7080361,0.620473914,0.888565697,0.042618871,0.76313599
0.253332356,0.177881738,0.383236293,0.501760729,0.088731869
0.650136314,0.62635132,0.036665809,0.491889843,0.122390607
0.562859193,0.144701033,0.749446176,0.761050679,0.040373986
0.346040031,0.519251364,0.701910564,0.911713721,0.034878054
0.422036719,0.389545352,0.622420588,0.325881754,0.166724173
0.856064657,0.238940799,0.663019182,0.232694484,0.262335327
0.876897457,0.2769732,0.3906099,0.271270447,0.234972824
0.41007057,0.641339783,0.498456213,0.27321371,0.24131021
0.409333112,0.329203109,0.292354501,0.919253887,0.030668858
0.538563733,0.366674254,0.972535147,0.7221391,0.053631436
0.628875992,0.955296852,0.923580949,0.118508776,0.476151886
0.306541742,0.005900201,0.928589389,0.31449014,0.134791186
0.735785369,0.881797392,0.828462078,0.895293931,0.042110519
0.031297013,0.933883692,0.768766435,0.886593795,0.043548326
0.685047208,0.407406418,0.265254469,0.665891064,0.057434279
0.909622765,0.592005908,0.080576006,0.783888181,0.059694033
0.950520683,0.724588022,0.376178017,0.61129021,0.104142006
0.677697918,0.863566319,0.281639652,0.858896186,0.042850008
0.64486498,0.171870486,0.526771621,0.777040714,0.032421241
0.430791016,0.801936746,0.650817196,0.82994232,0.041696406
0.315169168,0.650999174,0.727736227,0.618635002,0.087598725
0.794000276,0.533236221,0.734911753,0.543240352,0.107415779
0.454180297,0.736742703,0.358002801,0.104114646,0.496077442
0.943909321,0.045826519,0.625275531,0.688201586,0.039244092
0.85892588,0.958689707,0.010154885,0.045454521,0.579705737
0.221474057,0.982709152,0.433412597,0.739740101,0.067324013
0.58622496,0.569354981,0.010887741,0.601804041,0.071346519
0.404550151,0.868156975,0.272828589,0.633471173,0.101991681
0.267210685,0.484456913,0.44743358,0.77989869,0.041250029
0.636802804,0.629449377,0.78600202,0.355640002,0.194819177
0.488893133,0.327116103,0.891873359,0.20862934,0.313936373
0.681054423,0.269458382,0.467544959,0.94917521,0.023144059
0.069274489,0.25909025,0.734096597,0.726246129,0.037798336
0.326554394,0.521462602,0.900712452,0.791678108,0.046893053
0.68522319,0.580909494,0.229463851,0.328560515,0.202601565
0.318647306,0.262131324,0.235738762,0.223895403,0.256599754
0.751182496,0.480300252,0.641357059,0.108358742,0.448850442
0.649896822,0.438669152,0.56646088,0.33333898,0.21960389
0.274039058,0.11330045,0.881276548,0.979523749,0.020235181
0.479951982,0.36011033,0.122394644,0.810230968,0.042412608
0.674801194,0.817141267,0.700845681,0.575540102,0.110746006
0.642769074,0.33610529,0.825186934,0.372761735,0.166217648
0.726169589,0.675849228,0.549530193,0.271210126,0.311037097
0.98329833,0.013850914,0.675385851,0.135616947,0.313958379
0.981299085,0.631412923,0.169365613,0.994730315,0.039653857
0.299424997,0.429095017,0.388182365,0.274330298,0.234760886
0.315495352,0.271021121,0.011739599,0.862851783,0.033498712
0.317940297,0.402933491,0.796261304,0.645121501,0.056574457
0.081299364,0.979920475,0.405925939,0.013362028,0.530162093
0.945638729,0.558191886,0.072109233,0.431011676,0.169258512
0.456820139,0.084219705,0.042702625,0.958964908,0.021837331
0.68111327,0.215194664,0.219375172,0.039995138,0.595806212
0.500249723,0.16881296,0.24372487,0.649398401,0.061794113
0.315982329,0.498942125,0.298814492,0.332235455,0.184328482
0.697559088,0.196394026,0.65190048,0.021905789,0.672099661
0.930673829,0.709256606,0.032554447,0.454568147,0.159772378
0.161245663,0.069258717,0.780609926,0.679476792,0.041823193
0.276717862,0.408584152,0.198281004,0.168470718,0.33882141
0.73874957,0.625729095,0.61957241,0.149596948,0.47348779
0.827709871,0.28736171,0.988097632,0.669704102,0.067270315
0.366762362,0.036706031,0.468610041,0.858249069,0.025412919
0.787227952,0.654058155,0.875436573,0.499232258,0.141987639
0.185779447,0.526916596,0.86837301,0.628823951,0.058409243
0.546640994,0.047280381,0.656110003,0.410703786,0.118303672
0.175303069,0.715610426,0.716798762,0.792675128,0.044708133
0.91667361,0.203730146,0.409795725,0.680835116,0.057914659
0.665328063,0.268363778,0.345776226,0.76979551,0.048840227
0.776000815,0.120870473,0.021095852,0.657153121,0.044852997
0.684116654,0.248669819,0.887657053,0.6330713,0.069117233
0.216220915,0.331584842,0.40959446,0.900749293,0.028704784
0.949548901,0.28908064,0.955034409,0.902903953,0.027059969
0.416956301,0.215715782,0.115746637,0.559628213,0.062681668
0.165645378,0.838629237,0.428409802,0.466947789,0.145425215
0.274964645,0.534537005,0.740082163,0.830493354,0.045412213
0.717607088,0.373371946,0.539043006,0.151120605,0.435169406
0.062926798,0.353072114,0.156606601,0.979578161,0.019910041
0.582185048,0.556980084,0.188488962,0.491647522,0.131845257
0.345628682,0.804716423,0.188391932,0.567889798,0.100732058
0.302318306,0.585503047,0.052461664,0.20920292,0.344424041
0.712261805,0.444585894,0.413995095,0.870925344,0.041883733
0.976470932,0.93883099,0.078171493,0.995294392,0.036849511
0.787234885,0.469781804,0.318176183,0.093384006,0.455434283
0.095675166,0.484312341,0.978629919,0.405246962,0.141431643
0.67451914,0.383970701,0.974356281,0.306109716,0.195600147
0.367147502,0.206541747,0.703862561,0.730673131,0.04198031
0.460035692,0.67667284,0.948234353,0.13584531,0.469893864
0.431560649,0.011102595,0.90272169,0.165306073,0.301461574
0.006009989,0.633384438,0.019281789,0.12571977,0.353400016
0.393288188,0.021238104,0.444363211,0.206971351,0.240899695
